https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USDT
1574985600,2019-11-29 00:00:00,LTC/USDT,46.766,49.265,46.74,48.57,3493.15789934,169039.92697230214
1574899200,2019-11-28 00:00:00,LTC/USDT,47.689,47.959,46.244,46.759,3218.9129784,152357.87546488031
1574812800,2019-11-27 00:00:00,LTC/USDT,46.897,48.634,44.607,47.69,8986.28604073,422011.06633093295
1574726400,2019-11-26 00:00:00,LTC/USDT,45.418,47.5,45.237,46.917,4927.86904543,228859.63429459657
1574640000,2019-11-25 00:00:00,LTC/USDT,43.828,47.38,42.056,45.425,13276.03251755,596630.91429913278
1574553600,2019-11-24 00:00:00,LTC/USDT,48.11,48.21,43.496,43.913,6713.93635051,307017.04619377481
1574467200,2019-11-23 00:00:00,LTC/USDT,47.317,48.495,46.174,48.089,4597.82775924,217748.09055260616
1574380800,2019-11-22 00:00:00,LTC/USDT,50.653,51.5,43.649,47.373,17667.675012664,833224.37398376611
1574294400,2019-11-21 00:00:00,LTC/USDT,54.89,55.254,48.652,50.636,4995.24817719,257787.67416771515
1574208000,2019-11-20 00:00:00,LTC/USDT,55.07,56.092,54.633,54.989,2160.12958569,119206.02043069549
1574121600,2019-11-19 00:00:00,LTC/USDT,55.87,56.248,54.267,55.116,3268.06236334,180289.95373971413
1574035200,2019-11-18 00:00:00,LTC/USDT,59.187,59.264,54.027,55.87,4142.57934897,233192.96875449863
1573948800,2019-11-17 00:00:00,LTC/USDT,58.28,59.942,57.587,59.166,1834.43501246,108534.11670984923
1573862400,2019-11-16 00:00:00,LTC/USDT,57.586,58.928,57.14,58.28,1864.60639653,108372.47877015232
1573776000,2019-11-15 00:00:00,LTC/USDT,58.93,60.762,56.315,57.576,3552.16374338,207047.51325944443
1573689600,2019-11-14 00:00:00,LTC/USDT,60.967,61.035,58.445,58.961,2253.32651406,134048.0183738397
1573603200,2019-11-13 00:00:00,LTC/USDT,61.457,61.969,60.332,60.938,1636.00901661,99864.92384321694
1573516800,2019-11-12 00:00:00,LTC/USDT,61.797,62.218,59.802,61.39,1864.0091632,114104.73812758141
1573430400,2019-11-11 00:00:00,LTC/USDT,63.634,64.3,60.559,61.796,2131.77534686,132690.58692359828
1573344000,2019-11-10 00:00:00,LTC/USDT,62.064,65.981,61,63.643,4290.98311894,272486.48704850443
1573257600,2019-11-09 00:00:00,LTC/USDT,60.31,62.333,60.179,62.065,1647.76337755,100959.77080427528
1573171200,2019-11-08 00:00:00,LTC/USDT,61.384,62.429,58.905,60.437,2660.22340703,160844.49436840911
1573084800,2019-11-07 00:00:00,LTC/USDT,64.1,64.243,60.361,61.453,3063.31253224,190049.6764941907
1572998400,2019-11-06 00:00:00,LTC/USDT,63.096,64.238,62.608,64.108,2570.23264586,162392.23850584089
1572912000,2019-11-05 00:00:00,LTC/USDT,61.259,64.107,61.011,63.096,4672.99940626,292439.22345930231
1572825600,2019-11-04 00:00:00,LTC/USDT,58.305,62.379,57.858,61.269,3840.64877454,232209.55368949857
1572739200,2019-11-03 00:00:00,LTC/USDT,58.224,58.717,57.271,58.257,1123.30052934,65064.84561622384
1572652800,2019-11-02 00:00:00,LTC/USDT,58.336,59.153,57.757,58.224,1310.11666075,76451.90443087121
1572566400,2019-11-01 00:00:00,LTC/USDT,58.212,58.671,56.712,58.255,1933.37573616,111642.69092457865
1572480000,2019-10-31 00:00:00,LTC/USDT,57.898,59.48,57.045,58.266,2499.94285189,145911.09713729751
1572393600,2019-10-30 00:00:00,LTC/USDT,59.763,61.118,56.908,57.898,3131.72187263,183593.55384228787
1572307200,2019-10-29 00:00:00,LTC/USDT,57.707,60.72,57.697,59.733,4957.45566711,296243.44867763105
1572220800,2019-10-28 00:00:00,LTC/USDT,59.783,62.354,57.515,57.789,7161.26177815,422174.99696108583
1572134400,2019-10-27 00:00:00,LTC/USDT,56.689,62.711,55.652,59.789,7196.79930106,428232.55105226808
1572048000,2019-10-26 00:00:00,LTC/USDT,56.94,63.152,54.132,56.702,14557.69346199,851009.2155967839
1571961600,2019-10-25 00:00:00,LTC/USDT,49.545,58.624,49.001,56.953,11369.66926407,623359.93861324476
1571875200,2019-10-24 00:00:00,LTC/USDT,49.422,50.263,48.313,49.564,5679.58223424,280277.15914070396
1571788800,2019-10-23 00:00:00,LTC/USDT,53.326,53.435,47.53,49.468,12463.743585392,626476.08260850209
1571702400,2019-10-22 00:00:00,LTC/USDT,54.587,55.073,53,53.352,2929.02756724,159164.4294620477
1571616000,2019-10-21 00:00:00,LTC/USDT,54.784,55.677,53.7,54.587,3333.43240968,181694.36804946976
1571529600,2019-10-20 00:00:00,LTC/USDT,53.767,55.403,52.666,54.809,3546.90463738,191139.88867551083
1571443200,2019-10-19 00:00:00,LTC/USDT,53.218,54.126,52.522,53.711,3152.56190744,168287.41504102723
1571356800,2019-10-18 00:00:00,LTC/USDT,54.949,54.958,52.24,53.204,3728.36582564,198797.29309758624
1571270400,2019-10-17 00:00:00,LTC/USDT,52.467,55.177,51.607,54.923,3577.183631,190947.419802498
1571184000,2019-10-16 00:00:00,LTC/USDT,54.541,55.321,51.121,52.457,6904.45496424,365161.961176131
1571097600,2019-10-15 00:00:00,LTC/USDT,56.807,57.333,53.536,54.604,6958.46238661,384718.07459866295
1571011200,2019-10-14 00:00:00,LTC/USDT,56.412,57.073,55.998,56.774,3066.30685519,173681.88143096908
1570924800,2019-10-13 00:00:00,LTC/USDT,55.683,57.59,55.487,56.436,3468.57548938,196362.24248491216
1570838400,2019-10-12 00:00:00,LTC/USDT,55.838,56.464,55.423,55.697,2800.20770132,156725.89668467179
1570752000,2019-10-11 00:00:00,LTC/USDT,57.487,58.399,55.396,55.818,7062.38630612,398894.63817556784
1570665600,2019-10-10 00:00:00,LTC/USDT,59.112,59.292,57.042,57.485,4161.32394216,241573.74660424885
1570579200,2019-10-09 00:00:00,LTC/USDT,56.9,59.981,56.606,59.109,5754.90732684,337098.22821849469
1570492800,2019-10-08 00:00:00,LTC/USDT,57.507,58.418,56.519,56.934,3769.92243334,216050.42076998768
1570406400,2019-10-07 00:00:00,LTC/USDT,54.386,58.605,53.214,57.427,6196.71593417,348175.34781500393
1570320000,2019-10-06 00:00:00,LTC/USDT,56.715,56.743,53.031,54.464,6464.05170361,355693.83133732957
1570233600,2019-10-05 00:00:00,LTC/USDT,56.256,57.322,55.566,56.662,4717.98411988,265594.52343684101
1570147200,2019-10-04 00:00:00,LTC/USDT,56.37,57.454,55.29,56.267,6134.6040703,346713.42736802312
1570060800,2019-10-03 00:00:00,LTC/USDT,56.261,57,53.816,56.291,5344.23431809,296821.13055809531
1569974400,2019-10-02 00:00:00,LTC/USDT,55.552,56.625,55.131,56.25,4287.55490456,239296.77007943521
1569888000,2019-10-01 00:00:00,LTC/USDT,55.994,57.562,54.811,55.578,5723.35520227,320628.76221691194
1569801600,2019-09-30 00:00:00,LTC/USDT,53.82,56.225,52.596,55.964,7301.90426396,397331.123720198
1569715200,2019-09-29 00:00:00,LTC/USDT,55.356,55.526,52.132,53.81,5490.68609817,294481.48796377451
1569628800,2019-09-28 00:00:00,LTC/USDT,55.859,56.116,53.741,55.431,5203.96785818,287002.45748930282
1569542400,2019-09-27 00:00:00,LTC/USDT,55.174,56.589,52.728,55.866,6714.30188225,367064.93018168436
1569456000,2019-09-26 00:00:00,LTC/USDT,57.463,57.535,50.357,55.137,13709.14296552,745403.69864603111
1569369600,2019-09-25 00:00:00,LTC/USDT,54.593,58.306,52.968,57.416,23087.99537776,1289925.5168730719
1569283200,2019-09-24 00:00:00,LTC/USDT,66.56,67.361,54.409,54.561,33989.5746967,2029994.021394703907
1569196800,2019-09-23 00:00:00,LTC/USDT,72.245,74.18,61.938,66.538,13366.53532433,922242.72229157171
1569110400,2019-09-22 00:00:00,LTC/USDT,73.211,73.217,71.082,72.198,8516.42858966,613885.15468114735
1569024000,2019-09-21 00:00:00,LTC/USDT,75.081,75.534,72.102,73.211,25287.61062768,1864301.67653583643
1568937600,2019-09-20 00:00:00,LTC/USDT,76.548,77.076,73,75.066,34609.07933926,2603833.10582913262
1568851200,2019-09-19 00:00:00,LTC/USDT,77.782,77.783,72.676,76.607,42558.26850038,3200355.51323376327
1568764800,2019-09-18 00:00:00,LTC/USDT,74.027,80.22,74.026,77.783,36106.91208948,2785221.41828572158
1568678400,2019-09-17 00:00:00,LTC/USDT,72.636,77.54,72.198,74.014,25943.43334559,1919230.03008244418
1568592000,2019-09-16 00:00:00,LTC/USDT,70.031,73.669,69.373,72.643,95750.69886633,6812817.48875800657
1568505600,2019-09-15 00:00:00,LTC/USDT,70.511,71.251,69.58,70.032,142398.26674944,9999540.060391627
1568419200,2019-09-14 00:00:00,LTC/USDT,68.891,71.289,68.213,70.501,6722.97269084,469334.67497416942
1568332800,2019-09-13 00:00:00,LTC/USDT,69.176,69.523,67.444,68.861,6866.98329268,470234.11522196918
1568246400,2019-09-12 00:00:00,LTC/USDT,69.798,69.95,68.315,69.176,5114.95697409,353372.10508802232
1568160000,2019-09-11 00:00:00,LTC/USDT,70.832,71.755,68.274,69.742,48534.91113104,3425109.94887687008
1568073600,2019-09-10 00:00:00,LTC/USDT,69.895,73.066,69.84,70.827,181090.04881301,12881737.99479326704
1567987200,2019-09-09 00:00:00,LTC/USDT,70.362,71.142,68.024,69.899,158333.13283934,11024944.27503280156
1567900800,2019-09-08 00:00:00,LTC/USDT,68.766,71.388,68.016,70.418,153753.66870931,10751895.51572997888
1567814400,2019-09-07 00:00:00,LTC/USDT,64.868,70.507,64.556,68.766,174781.36194106,11633701.7864945165
1567728000,2019-09-06 00:00:00,LTC/USDT,65.24,67.934,64,64.878,198267.77226897,13134898.92650342573
1567641600,2019-09-05 00:00:00,LTC/USDT,66.971,68,64.176,65.24,190478.39523649,12531044.82543437766
1567555200,2019-09-04 00:00:00,LTC/USDT,68.979,69.225,66.462,66.979,216541.22786357,14644033.26705329433
1567468800,2019-09-03 00:00:00,LTC/USDT,66.953,70.888,66.474,68.955,215373.43091415,14681601.84497715517
1567382400,2019-09-02 00:00:00,LTC/USDT,65.859,67.856,64.813,66.954,217797.84381785,14364288.04013540927
1567296000,2019-09-01 00:00:00,LTC/USDT,64.213,67.124,63.822,65.806,280432.03726373,18211020.94301681337
1567209600,2019-08-31 00:00:00,LTC/USDT,64.161,65.271,62.309,64.228,280084.86900499,17865955.62130609608
1567123200,2019-08-30 00:00:00,LTC/USDT,63.483,65.611,62.146,64.175,282598.63297424,18003834.18029178893
1567036800,2019-08-29 00:00:00,LTC/USDT,66.79,66.79,62.121,63.496,284395.02131193,18467765.24696629136
1566950400,2019-08-28 00:00:00,LTC/USDT,72.86,73.081,64.919,66.81,281188.12967581,19889531.85471876329
1566864000,2019-08-27 00:00:00,LTC/USDT,73.573,73.72,72.157,72.861,287263.12251443,20932207.38074229984
1566777600,2019-08-26 00:00:00,LTC/USDT,72.121,75.301,72.115,73.568,283692.32818778,20966082.6485368734
1566691200,2019-08-25 00:00:00,LTC/USDT,73.292,74.833,70.671,72.107,281532.34466987,20491688.93045889753
1566604800,2019-08-24 00:00:00,LTC/USDT,75.296,75.47,71.546,73.292,281291.13226442,20631209.22017595781
1566518400,2019-08-23 00:00:00,LTC/USDT,73.388,75.854,72.357,75.305,274331.40921868,20320685.29937795602
1566432000,2019-08-22 00:00:00,LTC/USDT,73.188,74.591,71.058,73.462,285542.58435531,20907366.36393443414
1566345600,2019-08-21 00:00:00,LTC/USDT,75.106,75.323,70.246,73.188,277041.6746084,20219233.07500843683
1566259200,2019-08-20 00:00:00,LTC/USDT,77.07,77.219,73.39,75.098,277406.23782019,20941667.75271486137
1566172800,2019-08-19 00:00:00,LTC/USDT,76.28,78.917,75.511,77.07,277121.37259514,21304304.42082424673
1566086400,2019-08-18 00:00:00,LTC/USDT,72.671,78,71.459,76.28,277752.53542204,20817329.81794581967
1566000000,2019-08-17 00:00:00,LTC/USDT,74.625,75.288,71.589,72.666,279059.98388246,20533983.63770601172
1565913600,2019-08-16 00:00:00,LTC/USDT,76.252,76.379,72.398,74.625,277429.93635847,20750136.79650425483
1565827200,2019-08-15 00:00:00,LTC/USDT,75.933,77.576,71.437,76.252,277743.80783006,20984663.09016153895
1565740800,2019-08-14 00:00:00,LTC/USDT,84.815,86.287,75.1,75.931,275710.03054177,22606708.2546066104
1565654400,2019-08-13 00:00:00,LTC/USDT,85.784,86.68,83.32,84.827,272323.79328396,23139518.58296018274
1565568000,2019-08-12 00:00:00,LTC/USDT,89.927,89.99,85.491,85.784,277324.63863422,24130572.95332557885
1565481600,2019-08-11 00:00:00,LTC/USDT,85.487,91.5,85.225,89.867,281057.059363,24762663.06429227815
1565395200,2019-08-10 00:00:00,LTC/USDT,84.319,87.576,82.468,85.487,279361.92374815,23831703.40717790895
1565308800,2019-08-09 00:00:00,LTC/USDT,90.152,90.481,82.723,84.319,279688.58951386,24224680.73652216648
1565222400,2019-08-08 00:00:00,LTC/USDT,90.546,92.666,87.905,90.171,278037.91919981,25024478.08075630848
1565136000,2019-08-07 00:00:00,LTC/USDT,92.934,94.382,87.551,90.532,277357.55413304,25475531.23055238484
1565049600,2019-08-06 00:00:00,LTC/USDT,96.467,99.355,91.098,92.935,279133.43346774,26526934.6571632433
1564963200,2019-08-05 00:00:00,LTC/USDT,92.707,106.512,92.683,96.462,278402.02752935,27107572.45518209886
1564876800,2019-08-04 00:00:00,LTC/USDT,94.169,94.739,90.439,92.703,252521.52433913,23371863.93035627713
1564790400,2019-08-03 00:00:00,LTC/USDT,94.992,96.524,93.571,94.185,253188.92918043,24050645.36440789904
1564704000,2019-08-02 00:00:00,LTC/USDT,98.473,98.701,92.569,94.992,251001.42994611,24137279.77516308839
1564617600,2019-08-01 00:00:00,LTC/USDT,98.705,100.453,95.731,98.487,278410.78128939,27157636.42271194695
1564531200,2019-07-31 00:00:00,LTC/USDT,90.142,99.82,84.981,98.74,328218.71925855,30985158.37172896743
1564444800,2019-07-30 00:00:00,LTC/USDT,90.366,92.515,88.623,90.137,332553.09976932,29970732.16333869874
1564358400,2019-07-29 00:00:00,LTC/USDT,89.988,92.273,87.572,90.338,333038.39218953,30054471.80193033376
1564272000,2019-07-28 00:00:00,LTC/USDT,88.782,90.861,84.103,89.944,334309.86220862,29789423.77432728966
1564185600,2019-07-27 00:00:00,LTC/USDT,93.983,95.9,86.955,88.807,308167.67996997,28014308.20631164401
1564099200,2019-07-26 00:00:00,LTC/USDT,93.214,94.45,90.243,93.996,294049.79246643,27270000.05931392888
1564012800,2019-07-25 00:00:00,LTC/USDT,94.482,96.472,91.499,93.248,276626.0664716,26064168.95230523913
1563926400,2019-07-24 00:00:00,LTC/USDT,90.106,97.425,87.19,94.472,278304.09422194,25353914.94115242919
1563840000,2019-07-23 00:00:00,LTC/USDT,95.281,95.418,88.703,90.194,258957.64740687,23833114.15177304059
1563753600,2019-07-22 00:00:00,LTC/USDT,99.721,100.784,91.491,95.4,223785.39359142,21583114.18747019127
1563667200,2019-07-21 00:00:00,LTC/USDT,100.226,101.311,96.494,99.519,22936.30156196,2301839.41069884883
1563580800,2019-07-20 00:00:00,LTC/USDT,98.256,105.439,97.516,100.246,203777.73232039,20443110.29939219593
1563494400,2019-07-19 00:00:00,LTC/USDT,100.917,101.132,95,98.279,190048.3058819,18563096.12580896035
1563408000,2019-07-18 00:00:00,LTC/USDT,89.978,104.155,87.008,101.163,188218.91067547,17727448.42126190918
1563321600,2019-07-17 00:00:00,LTC/USDT,79.614,97,76.905,90.061,245258.59017592,20921264.39668694127
1563235200,2019-07-16 00:00:00,LTC/USDT,90.421,91.814,76.549,79.614,120436.88547606,10096147.50350431044
1563148800,2019-07-15 00:00:00,LTC/USDT,89.652,92.892,84.737,90.421,267767.23251121,23869119.29532972968
1563062400,2019-07-14 00:00:00,LTC/USDT,101.076,101.85,87.787,89.712,193652.85013096,18395841.92615651144
1562976000,2019-07-13 00:00:00,LTC/USDT,104.803,105.051,97.687,101.007,182129.43747329,18547083.45418828977
1562889600,2019-07-12 00:00:00,LTC/USDT,102.785,106.94,100.805,104.822,104166.36332734,10913047.83205497907
1562803200,2019-07-11 00:00:00,LTC/USDT,108,108.037,95.373,102.934,7903.89257589,796698.42715676607
1562716800,2019-07-10 00:00:00,LTC/USDT,119.117,120.075,102.185,108.236,8612.08527322,938287.79762611304
1562630400,2019-07-09 00:00:00,LTC/USDT,123.014,123.888,117.761,119.212,31644.13661105,3879156.58767002996
1562544000,2019-07-08 00:00:00,LTC/USDT,119.827,124.865,117.864,123.032,111236.65680559,13336449.97562279973
1562457600,2019-07-07 00:00:00,LTC/USDT,118.294,120.449,117.1,119.671,50935.22537051,6019954.74151485177
1562371200,2019-07-06 00:00:00,LTC/USDT,118.293,121.622,117.178,118.284,101316.6884776,12081746.99390597212
1562284800,2019-07-05 00:00:00,LTC/USDT,119.675,120.791,116.45,118.299,138682.35309238,16482844.41297427191
1562198400,2019-07-04 00:00:00,LTC/USDT,121.28,126.62,118.655,119.722,81719.87817634,10008044.65845713072
1562112000,2019-07-03 00:00:00,LTC/USDT,118.684,123.18,117.018,121.327,106144.73802203,12740287.15271172344
1562025600,2019-07-02 00:00:00,LTC/USDT,123.116,123.847,112.805,118.577,41025.65005161,4854136.86698429283
1561939200,2019-07-01 00:00:00,LTC/USDT,123.137,127.058,113.864,123.164,81695.49450403,9946482.47060514876
1561852800,2019-06-30 00:00:00,LTC/USDT,133.817,137.137,120.655,123.06,80884.48229999,10585506.49416178228
1561766400,2019-06-29 00:00:00,LTC/USDT,120.073,136.8,116.461,133.925,69821.82667793,9139178.53242938019
1561680000,2019-06-28 00:00:00,LTC/USDT,115.866,122.066,114.506,120.103,12737.65106316,1509109.72552275173
1561593600,2019-06-27 00:00:00,LTC/USDT,131.964,133.053,111.912,115.751,14475.82891785,1709320.69799648732
1561507200,2019-06-26 00:00:00,LTC/USDT,136.241,138.382,127.738,132.014,6096.54403412,821599.41623982908
1561420800,2019-06-25 00:00:00,LTC/USDT,135.776,138.35,130.015,136.241,2892.61013294,388975.29668793902
1561334400,2019-06-24 00:00:00,LTC/USDT,137.066,137.091,132.781,135.423,1354.66950197,182994.12512052962
1561248000,2019-06-23 00:00:00,LTC/USDT,142.228,143.137,136.276,137.066,2845.68722893,398977.7638255873
1561161600,2019-06-22 00:00:00,LTC/USDT,138.126,145.941,136.696,142.349,5778.34791769,815317.3904102264
1561075200,2019-06-21 00:00:00,LTC/USDT,135.384,140.848,135.38,138.369,3222.19801711,441519.0637378751
1560988800,2019-06-20 00:00:00,LTC/USDT,136.464,136.686,132.959,135.328,1718.49085215,231978.1179648176
1560902400,2019-06-19 00:00:00,LTC/USDT,135.344,139.316,133.792,136.237,2272.84792456,311060.03089210312
1560816000,2019-06-18 00:00:00,LTC/USDT,133.706,136.826,128.36,135.344,5250.32660098,696122.2585186382
1560729600,2019-06-17 00:00:00,LTC/USDT,136.574,136.685,131.882,133.612,1971.39305378,265318.7232903878
1560643200,2019-06-16 00:00:00,LTC/USDT,137.35,137.985,133.258,136.554,4228.50915798,572685.87374227395
1560556800,2019-06-15 00:00:00,LTC/USDT,132.167,139.298,132.167,137.392,3572.16852301,484884.28964499578
1560470400,2019-06-14 00:00:00,LTC/USDT,130.709,132.628,125.256,132.173,4411.05106227,572032.76817116233
1560384000,2019-06-13 00:00:00,LTC/USDT,135.403,136.486,128,130.715,4724.81156051,625816.44472429726
1560297600,2019-06-12 00:00:00,LTC/USDT,135.776,142.917,130.136,135.403,6245.25924337,853843.24021098025
1560211200,2019-06-11 00:00:00,LTC/USDT,129.783,138.322,125.264,135.61,4234.09003193,555847.07152101009
1560124800,2019-06-10 00:00:00,LTC/USDT,114.645,129.979,112.623,129.491,4649.98592819,571405.81625231363
1560038400,2019-06-09 00:00:00,LTC/USDT,118.276,119.003,111.476,114.809,3556.02296053,408601.91695675145
1559952000,2019-06-08 00:00:00,LTC/USDT,116.776,119.458,113.539,118.218,2095.49282123,243713.19849826784
1559865600,2019-06-07 00:00:00,LTC/USDT,110.973,120.873,109.54,116.923,3333.39511322,384176.47478166636
1559779200,2019-06-06 00:00:00,LTC/USDT,103.418,111.906,101.077,110.973,3473.55775533,363534.66604204692
1559692800,2019-06-05 00:00:00,LTC/USDT,102.247,105.051,100.343,103.71,4367.99890176,447773.47986415225
1559606400,2019-06-04 00:00:00,LTC/USDT,105.933,106.596,98.288,102.135,11269.52371299,1156408.42487243094
1559520000,2019-06-03 00:00:00,LTC/USDT,114.446,116.022,105.173,105.99,5647.07778925,625581.3602254453
1559433600,2019-06-02 00:00:00,LTC/USDT,112.278,116.172,111.473,114.524,1420.59119725,161930.466096688
1559347200,2019-06-01 00:00:00,LTC/USDT,114.326,115.861,110.859,112.419,1518.76876732,171838.32810073509
1559260800,2019-05-31 00:00:00,LTC/USDT,107.676,114.429,104.628,114.326,1927.01111211,211038.52686583748
1559174400,2019-05-30 00:00:00,LTC/USDT,114.95,120.123,102.606,107.856,2966.10553661,335134.77586390895
1559088000,2019-05-29 00:00:00,LTC/USDT,114.295,118.169,108.617,114.95,1608.09778258,183514.07261850831
1559001600,2019-05-28 00:00:00,LTC/USDT,116.293,117.929,111.437,114.573,2333.52370377,266862.693773845
1558915200,2019-05-27 00:00:00,LTC/USDT,111.515,121.697,110.353,116.336,3407.08134458,390682.35052943567
1558828800,2019-05-26 00:00:00,LTC/USDT,102.655,113.74,98.914,111.092,2782.37558806,292338.93989608858
1558742400,2019-05-25 00:00:00,LTC/USDT,100.7,104.947,98.967,102.608,2602.47068589,265511.49032597982
1558656000,2019-05-24 00:00:00,LTC/USDT,88.599,103.597,88.1,100.479,2116.14292918,207407.87194005308
1558569600,2019-05-23 00:00:00,LTC/USDT,87.52,89.468,84.762,88.639,1649.32450893,143250.15515661225
1558483200,2019-05-22 00:00:00,LTC/USDT,90.77,91.955,85.954,87.771,2617.07659757,233315.50462909215
1558396800,2019-05-21 00:00:00,LTC/USDT,91.169,92.852,88.863,91.219,1188.21108108,107778.99154846594
1558310400,2019-05-20 00:00:00,LTC/USDT,94.578,94.578,87.051,90.994,1758.83749616,160122.3664727514
1558224000,2019-05-19 00:00:00,LTC/USDT,86.5,96.851,86.213,94.611,1334.82701819,123819.87907284187
1558137600,2019-05-18 00:00:00,LTC/USDT,89.798,90.36,85.261,86.572,1058.24514817,92835.48066985401
1558051200,2019-05-17 00:00:00,LTC/USDT,95.313,97.264,84.389,89.73,6142.65548074,542609.94860395322
1557964800,2019-05-16 00:00:00,LTC/USDT,102,106.813,91.006,95.598,4553.12364963,445283.32049168497
1557878400,2019-05-15 00:00:00,LTC/USDT,91.851,103.892,90.74,102.113,7705.47271335,741678.33877782346
1557792000,2019-05-14 00:00:00,LTC/USDT,87.4,94.231,86.9,91.796,4978.61388015,449514.29363306552
1557705600,2019-05-13 00:00:00,LTC/USDT,84.801,92.599,84.447,87.727,4580.26220802,404919.07271227079
1557619200,2019-05-12 00:00:00,LTC/USDT,87.726,94.063,83.773,84.871,5679.98789878,501550.86183128591
1557532800,2019-05-11 00:00:00,LTC/USDT,77.431,95.612,77.33,87.789,6858.30360889,587406.74967043608
1557446400,2019-05-10 00:00:00,LTC/USDT,74.248,79.39,72.805,77.15,3080.43710466,234575.82548136257
1557360000,2019-05-09 00:00:00,LTC/USDT,74.42,75.8,72.864,74.396,2198.56934075,163229.72707987942
1557273600,2019-05-08 00:00:00,LTC/USDT,74.501,75.339,72.451,74.269,2111.268005,156449.873210651
1557187200,2019-05-07 00:00:00,LTC/USDT,75.372,78.666,73.793,74.562,2662.24151389,202784.97545505101
1557100800,2019-05-06 00:00:00,LTC/USDT,76.009,76.959,71.745,75.018,1695.6911109,125546.9691573527
1557014400,2019-05-05 00:00:00,LTC/USDT,77.831,78.025,75.012,75.617,1104.661389,84620.992358914
1556928000,2019-05-04 00:00:00,LTC/USDT,79.8,82.448,74.503,78,1324.46204962,102633.38638729213
1556841600,2019-05-03 00:00:00,LTC/USDT,73.5,80.422,69.506,79.468,1670.70750851,128869.35011849877
1556755200,2019-05-02 00:00:00,LTC/USDT,73.426,74.506,72.644,73.755,1733.44493194,127639.78491139654
1556668800,2019-05-01 00:00:00,LTC/USDT,73.779,75.243,71.964,73.438,3855.34570002,282816.72259974064
1556582400,2019-04-30 00:00:00,LTC/USDT,67.75,74.584,67.75,74.172,5607.31381082,396957.49942124398
1556496000,2019-04-29 00:00:00,LTC/USDT,69.484,70.398,65.93,67.75,6885.61041985,472038.60407914885
1556409600,2019-04-28 00:00:00,LTC/USDT,72.139,72.451,67.98,69.963,2840.6160747,200250.0768091398
1556323200,2019-04-27 00:00:00,LTC/USDT,73.849,74.131,71.825,72.25,1585.42888078,115767.23742292699
1556236800,2019-04-26 00:00:00,LTC/USDT,71.939,78.998,70.51,73.609,1564.89161729,114636.91079547057
1556150400,2019-04-25 00:00:00,LTC/USDT,72.644,74.281,70.655,71.449,1384.31119886,100814.1400406618
1556064000,2019-04-24 00:00:00,LTC/USDT,74.067,74.538,70.154,72.543,1758.01841563,127046.08011490658
1555977600,2019-04-23 00:00:00,LTC/USDT,76.744,79.042,73.298,73.957,976.57393412,75382.80372340423
1555891200,2019-04-22 00:00:00,LTC/USDT,76.24,77.936,74.975,76.425,188.15821408,14358.99677210992
1555804800,2019-04-21 00:00:00,LTC/USDT,81.132,81.628,73.24,76.7,477.69641479,36334.21400860568
1555718400,2019-04-20 00:00:00,LTC/USDT,82.3,82.327,79.111,81.649,233.91788071,18982.50173634685
1555632000,2019-04-19 00:00:00,LTC/USDT,81.817,83.299,79.725,82.3,186.26651767,15146.52403205581
1555545600,2019-04-18 00:00:00,LTC/USDT,78.912,83.341,78.912,81.605,593.89214058,48081.3307332749
1555459200,2019-04-17 00:00:00,LTC/USDT,80.128,81.274,77.631,78.861,571.05295723,45251.03171407354
1555372800,2019-04-16 00:00:00,LTC/USDT,78.49,81.222,77.033,80.359,734.33407947,58238.8481679989
1555286400,2019-04-15 00:00:00,LTC/USDT,83.161,84.11,75,78.311,991.03687871,79651.52276115625
1555200000,2019-04-14 00:00:00,LTC/USDT,77.711,83.469,76.068,83.469,612.98933743,48595.42823494531
1555113600,2019-04-13 00:00:00,LTC/USDT,78.527,80.976,75,77.794,361.84631028,28209.62963220338
1555027200,2019-04-12 00:00:00,LTC/USDT,78.715,80.375,75,78.591,423.13405197,33142.12179065986
1554940800,2019-04-11 00:00:00,LTC/USDT,88.102,88.329,74.634,79.302,1417.63396495,113384.76291770099
1554854400,2019-04-10 00:00:00,LTC/USDT,85.914,90.765,85.914,88.09,857.15355793,75733.29426341103
1554768000,2019-04-09 00:00:00,LTC/USDT,88.26,88.707,82.865,86.018,873.08075328,75630.19789201369
1554681600,2019-04-08 00:00:00,LTC/USDT,91.579,93.335,83.696,88.675,903.17551142,79339.7934837688
1554595200,2019-04-07 00:00:00,LTC/USDT,92.457,95.12,88.801,91.58,461.67165127,42636.03738923774
1554508800,2019-04-06 00:00:00,LTC/USDT,87.758,98.108,85.216,92.332,936.50383068,85760.95065030562
1554422400,2019-04-05 00:00:00,LTC/USDT,85.344,89.483,84.334,88.395,545.68488153,47567.66923190331
1554336000,2019-04-04 00:00:00,LTC/USDT,84.405,95,79.712,84.582,1568.13971383,133517.25664886923
1554249600,2019-04-03 00:00:00,LTC/USDT,76.9,100,74.92,84.615,4360.08297239,375115.740379692425
1554163200,2019-04-02 00:00:00,LTC/USDT,60.17,97.1037,60.062,77.245,1365.62220588,92841.494205485368
1554076800,2019-04-01 00:00:00,LTC/USDT,60.405,60.806,59.783,60.153,278.40924738,16859.59821215524
1553990400,2019-03-31 00:00:00,LTC/USDT,60.275,60.678,59.739,60.621,153.8763,9276.468907016
