https://www.CryptoDataDownload.com,,,,,,,,
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1576368000,2019-12-15 00:00:00,BTC/USDT,7066.2,7197.7,7013,7118.6,457.836204,3248894.15218134
1576281600,2019-12-14 00:00:00,BTC/USDT,7258.5,7266.6,7016.7,7066.1,510.29282764,3635003.98015603
1576195200,2019-12-13 00:00:00,BTC/USDT,7199.7,7293.6,7196.3,7258.4,405.43924704,2934430.36292876
1576108800,2019-12-12 00:00:00,BTC/USDT,7213.8,7284.7,7093.4,7199.7,581.49898513,4175044.29422791
1576022400,2019-12-11 00:00:00,BTC/USDT,7226.5,7270.7,7141.3,7214.6,455.24307018,3282388.61763007
1575936000,2019-12-10 00:00:00,BTC/USDT,7342.4,7397,7166,7226.4,587.15500764,4280046.76765612
1575849600,2019-12-09 00:00:00,BTC/USDT,7508.8,7643.9,7286.6,7342.4,741.314391,5524651.01546068
1575763200,2019-12-08 00:00:00,BTC/USDT,7488.3,7559,7372.9,7508.8,452.17379615,3382228.79625663
1575676800,2019-12-07 00:00:00,BTC/USDT,7529.2,7610,7472.4,7488.2,463.9770731,3489534.11225099
1575590400,2019-12-06 00:00:00,BTC/USDT,7387.4,7574.6,7303.7,7529.4,690.07667443,5109994.48359271
1575504000,2019-12-05 00:00:00,BTC/USDT,7199.4,7475,7153.4,7387.9,956.18609239,7006001.62970753
1575417600,2019-12-04 00:00:00,BTC/USDT,7291.9,7765.3,7087,7197.2,1144.99550793,8360091.71681444
1575331200,2019-12-03 00:00:00,BTC/USDT,7294.6,7397.5,7240.6,7291.9,644.22637128,4709573.20360809
1575244800,2019-12-02 00:00:00,BTC/USDT,7391.1,7418.9,7160.3,7294.7,765.52747465,5587014.73948836
1575158400,2019-12-01 00:00:00,BTC/USDT,7544.9,7544.9,7233.9,7391.2,784.71488149,5766290.31317709
1575072000,2019-11-30 00:00:00,BTC/USDT,7739.5,7796.4,7452.8,7544.8,708.63726628,5402901.04364229
1574985600,2019-11-29 00:00:00,BTC/USDT,7419,7844.1,7397.7,7739.3,817.47715879,6236462.77837606
1574899200,2019-11-28 00:00:00,BTC/USDT,7509.3,7634.5,7366,7419.7,904.24769975,6783209.47772968
1574812800,2019-11-27 00:00:00,BTC/USDT,7155.5,7652,6850.2,7508,1491.046726,10868090.4914395
1574726400,2019-11-26 00:00:00,BTC/USDT,7109.6,7334.6,7022.6,7155.6,994.38756228,7099263.11038013
1574640000,2019-11-25 00:00:00,BTC/USDT,6900.4,7548,6516.5,7109.5,1733.39476848,12010993.5065738
1574553600,2019-11-24 00:00:00,BTC/USDT,7310.6,7329.7,6856.6,6898.9,1058.25071655,7522627.66585048
1574467200,2019-11-23 00:00:00,BTC/USDT,7265.2,7341.3,7078.9,7310.8,784.67654433,5669430.14280682
1574380800,2019-11-22 00:00:00,BTC/USDT,7626.3,7758.5,6801,7265.5,1745.48384183,12633149.4042079
1574294400,2019-11-21 00:00:00,BTC/USDT,8095.5,8132.3,7500,7626.3,827.19546719,6457484.08811848
1574208000,2019-11-20 00:00:00,BTC/USDT,8131.9,8230.2,8042.1,8095.4,486.60094066,3946602.27710113
1574121600,2019-11-19 00:00:00,BTC/USDT,8188.4,8212.6,8010,8131.6,569.69399221,4622781.40236351
1574035200,2019-11-18 00:00:00,BTC/USDT,8500.7,8500.8,8070,8188.4,602.62828267,5025506.99251759
1573948800,2019-11-17 00:00:00,BTC/USDT,8491.1,8618.7,8373.6,8500.7,391.94857078,3336847.56604657
1573862400,2019-11-16 00:00:00,BTC/USDT,8470.9,8529.9,8432.4,8490.7,344.56386418,2921282.13286792
1573776000,2019-11-15 00:00:00,BTC/USDT,8646,8780,8404.6,8470.9,668.31997223,5720795.19268086
1573689600,2019-11-14 00:00:00,BTC/USDT,8776.7,8799.4,8596.4,8645.9,535.17107009,4643645.63812678
1573603200,2019-11-13 00:00:00,BTC/USDT,8812.7,8834.8,8711.2,8776.6,475.60706489,4168347.53206696
1573516800,2019-11-12 00:00:00,BTC/USDT,8733.9,8872.7,8550,8812.7,589.07995405,5143719.76661289
1573430400,2019-11-11 00:00:00,BTC/USDT,9033.8,9065.6,8628.9,8734.7,731.8900783,6434109.78621645
1573344000,2019-11-10 00:00:00,BTC/USDT,8808.9,9128.7,8750,9033.9,482.77355976,4303280.48647665
1573257600,2019-11-09 00:00:00,BTC/USDT,8774.2,8875,8726,8808.4,508.15135114,4475409.8768912
1573171200,2019-11-08 00:00:00,BTC/USDT,9214.3,9258.2,8650,8774.2,784.21228475,7020298.90823426
1573084800,2019-11-07 00:00:00,BTC/USDT,9335.7,9370,9060,9214.2,554.51729663,5119765.2726438
1572998400,2019-11-06 00:00:00,BTC/USDT,9308.7,9430.3,9253.6,9335.6,604.29063677,5639802.53872302
1572912000,2019-11-05 00:00:00,BTC/USDT,9394.8,9453,9180.9,9308.9,783.19350288,7300795.80011038
1572825600,2019-11-04 00:00:00,BTC/USDT,9194.6,9502.9,9118.6,9394.9,606.57407212,5631781.55690901
1572739200,2019-11-03 00:00:00,BTC/USDT,9287.5,9357.5,9075.9,9194.1,474.63651345,4367628.8172168
1572652800,2019-11-02 00:00:00,BTC/USDT,9226,9368.3,9190,9287.4,454.55368687,4212773.67365901
1572566400,2019-11-01 00:00:00,BTC/USDT,9142.7,9272.5,9038.1,9226.1,684.91205247,6263797.7856462
1572480000,2019-10-31 00:00:00,BTC/USDT,9154.1,9384.2,8946.6,9141.6,644.72773166,5898618.44666176
1572393600,2019-10-30 00:00:00,BTC/USDT,9404.4,9406.2,9001.9,9154.3,881.90334525,8090366.39939556
1572307200,2019-10-29 00:00:00,BTC/USDT,9207.6,9531.4,9101,9404.4,780.42666653,7310190.13529353
1572220800,2019-10-28 00:00:00,BTC/USDT,9527.1,9898,9200,9203.3,1185.00075098,11250152.798072
1572134400,2019-10-27 00:00:00,BTC/USDT,9233.4,9785,9043.7,9525.7,1121.60982976,10617116.0874224
1572048000,2019-10-26 00:00:00,BTC/USDT,8654.7,10348.6,8637.5,9233.5,1936.85223563,18173362.7822222
1571961600,2019-10-25 00:00:00,BTC/USDT,7412.9,8769,7382.1,8654.6,1404.75385321,11401892.8627254
1571875200,2019-10-24 00:00:00,BTC/USDT,7465.9,7497,7340,7412.9,540.11535078,4015397.28833963
1571788800,2019-10-23 00:00:00,BTC/USDT,8020.1,8045,7310,7465.9,934.86238029,7159475.4835004
1571702400,2019-10-22 00:00:00,BTC/USDT,8195,8292.9,7990.6,8023,467.49106858,3820404.70434448
1571616000,2019-10-21 00:00:00,BTC/USDT,8217.1,8323,8146.8,8195,428.994709,3522950.68082077
1571529600,2019-10-20 00:00:00,BTC/USDT,7951.7,8289.4,7870.2,8217.1,610.45890619,4906910.46899216
1571443200,2019-10-19 00:00:00,BTC/USDT,7946.8,8081.1,7869.7,7951.7,471.99673397,3755618.28358895
1571356800,2019-10-18 00:00:00,BTC/USDT,8069.9,8113.6,7812.6,7946.8,648.38416509,5147363.19421477
1571270400,2019-10-17 00:00:00,BTC/USDT,7992.6,8118.4,7930.5,8069.9,572.48940632,4600909.17378432
1571184000,2019-10-16 00:00:00,BTC/USDT,8159.3,8179.1,7918.1,7995.5,539.87987268,4344737.27173983
1571097600,2019-10-15 00:00:00,BTC/USDT,8345.8,8399.1,8110.3,8160.7,554.99915318,4580445.00673386
1571011200,2019-10-14 00:00:00,BTC/USDT,8273.9,8379.9,8208,8345.9,556.68174591,4621093.60205119
1570924800,2019-10-13 00:00:00,BTC/USDT,8299.9,8448.6,8163.6,8273.9,503.95435551,4201030.46142918
1570838400,2019-10-12 00:00:00,BTC/USDT,8255.8,8394.3,8248.7,8299.8,404.9698876,3371290.91522922
1570752000,2019-10-11 00:00:00,BTC/USDT,8555.9,8777,8229.2,8256.4,831.43347375,6996799.23004749
1570665600,2019-10-10 00:00:00,BTC/USDT,8561.6,8642.3,8424.1,8555.9,680.22427198,5804813.94327932
1570579200,2019-10-09 00:00:00,BTC/USDT,8167.8,8695.9,8113.9,8561.6,833.62981225,7005504.92174423
1570492800,2019-10-08 00:00:00,BTC/USDT,8187.2,8324,8100.7,8167.6,656.58859567,5381793.85611827
1570406400,2019-10-07 00:00:00,BTC/USDT,7854.9,8293,7768.2,8185.1,923.15904384,7414011.47160352
1570320000,2019-10-06 00:00:00,BTC/USDT,8127.2,8151,7800,7850.8,642.84771696,5107751.6776762
1570233600,2019-10-05 00:00:00,BTC/USDT,8132.9,8175.9,8011.1,8126.6,362.37412663,2932640.81905804
1570147200,2019-10-04 00:00:00,BTC/USDT,8223.6,8228.1,8015,8132.6,562.35211504,4572924.46562957
1570060800,2019-10-03 00:00:00,BTC/USDT,8353.9,8388.3,8064,8221,632.85625975,5192253.05338511
1569974400,2019-10-02 00:00:00,BTC/USDT,8287.5,8367,8149.1,8353.7,634.5316385,5226467.85237224
1569888000,2019-10-01 00:00:00,BTC/USDT,8289.1,8496.1,8178.1,8288.3,939.8909865,7843177.8372024
1569801600,2019-09-30 00:00:00,BTC/USDT,8042.6,8332.1,7722.3,8287.5,927.82789942,7440091.83983839
1569715200,2019-09-29 00:00:00,BTC/USDT,8198.8,8229.1,7898.5,8041.8,556.88721288,4478546.34564936
1569628800,2019-09-28 00:00:00,BTC/USDT,8178.2,8307.2,8008.9,8199.7,608.96304813,4958337.64576231
1569542400,2019-09-27 00:00:00,BTC/USDT,8062.3,8260.9,7860.7,8178.5,815.61510988,6552494.81995762
1569456000,2019-09-26 00:00:00,BTC/USDT,8435.1,8460.7,7752,8062.3,1217.55223412,9914866.23368204
1569369600,2019-09-25 00:00:00,BTC/USDT,8501.5,8725.8,8220.1,8435.3,1448.85142069,12233191.0292092
1569283200,2019-09-24 00:00:00,BTC/USDT,9704.1,9790.8,7844.1,8503.8,2366.87681237,21195259.0224509
1569196800,2019-09-23 00:00:00,BTC/USDT,10026.5,10045.1,9631.7,9704.1,635.88886426,6259588.07996879
1569110400,2019-09-22 00:00:00,BTC/USDT,9984.8,10086.5,9861.1,10026.6,508.20575214,5070936.87078665
1569024000,2019-09-21 00:00:00,BTC/USDT,10170,10177.6,9910,9984.9,422.37636981,4235467.51947178
1568937600,2019-09-20 00:00:00,BTC/USDT,10244.4,10278.1,10075,10169.9,447.94771803,4557289.35346301
1568851200,2019-09-19 00:00:00,BTC/USDT,10155.9,10317.5,9685,10246.5,999.80864469,9963434.37796302
1568764800,2019-09-18 00:00:00,BTC/USDT,10186.1,10255,10100,10155.5,459.98110801,4685871.35377542
1568678400,2019-09-17 00:00:00,BTC/USDT,10250.9,10270.4,10144.4,10187.4,556.0539191,5679258.26661461
1568592000,2019-09-16 00:00:00,BTC/USDT,10301.8,10350,10082.5,10250.7,1002.29055624,10266314.732408
1568505600,2019-09-15 00:00:00,BTC/USDT,10334,10359,10245.1,10302.1,1280.10150115,13188208.5426821
1568419200,2019-09-14 00:00:00,BTC/USDT,10339.3,10416.7,10225.7,10334,1448.0578191,14954538.4991921
1568332800,2019-09-13 00:00:00,BTC/USDT,10412,10430,10152.5,10339.3,2151.31003844,22135526.852922
1568246400,2019-09-12 00:00:00,BTC/USDT,10157.3,10430,10038.9,10412.5,2300.59834252,23490056.8945226
1568160000,2019-09-11 00:00:00,BTC/USDT,10102.3,10273.1,9930.4,10157.3,2183.07569165,21995162.4669217
1568073600,2019-09-10 00:00:00,BTC/USDT,10304.8,10379.5,9960,10103.1,3155.53803244,32187277.5852283
1567987200,2019-09-09 00:00:00,BTC/USDT,10384.3,10480.7,10069.5,10305.4,3661.64257911,37699595.225798
1567900800,2019-09-08 00:00:00,BTC/USDT,10455.4,10582,10227.1,10384.3,1867.801124,19512284.8559383
1567814400,2019-09-07 00:00:00,BTC/USDT,10295.9,10550,10294.2,10455.3,2144.72989756,22306435.4912989
1567728000,2019-09-06 00:00:00,BTC/USDT,10564.5,10900,10181.3,10295.9,4410.10230857,46651471.7530551
1567641600,2019-09-05 00:00:00,BTC/USDT,10563.2,10692.6,10450,10564.6,4178.52451216,44095322.9668626
1567555200,2019-09-04 00:00:00,BTC/USDT,10605.7,10792.3,10372,10560.7,5736.78259793,60537697.8765928
1567468800,2019-09-03 00:00:00,BTC/USDT,10338.1,10762,10270.5,10606.9,6122.44825169,64297292.4652237
1567382400,2019-09-02 00:00:00,BTC/USDT,9728,10434.8,9720.5,10339.3,5496.76567393,54909069.8174751
1567296000,2019-09-01 00:00:00,BTC/USDT,9585.2,9809,9521.7,9728.7,4970.21900454,47803105.518592
1567209600,2019-08-31 00:00:00,BTC/USDT,9579.8,9681.6,9430,9584.4,3879.97106867,37174384.058429
1567123200,2019-08-30 00:00:00,BTC/USDT,9493.6,9689.6,9357.4,9578.6,8184.69294094,78050190.9416255
1567036800,2019-08-29 00:00:00,BTC/USDT,9722.3,9725.1,9326,9493.5,9348.00635695,88952909.7637602
1566950400,2019-08-28 00:00:00,BTC/USDT,10184.2,10288.1,9602.2,9724.5,8597.49649031,86280403.4264359
1566864000,2019-08-27 00:00:00,BTC/USDT,10369.8,10387.6,10051,10184.2,8993.81910789,91618934.1340183
1566777600,2019-08-26 00:00:00,BTC/USDT,10136.2,10600,10132.3,10368.8,11108.35647802,114935974.087468
1566691200,2019-08-25 00:00:00,BTC/USDT,10134,10329.9,9915.5,10136.2,11307.3725032,114042287.739083
1566604800,2019-08-24 00:00:00,BTC/USDT,10366.4,10399.9,9890,10133.7,9908.9052677,100358504.82018
1566518400,2019-08-23 00:00:00,BTC/USDT,10103,10443.6,10027,10363.8,8946.74665183,91615108.3910855
1566432000,2019-08-22 00:00:00,BTC/USDT,10140.8,10234,9756.5,10103.1,11530.91701434,115764446.420095
1566345600,2019-08-21 00:00:00,BTC/USDT,10755.6,10800.7,9876,10140.8,10678.11614718,109009626.956142
1566259200,2019-08-20 00:00:00,BTC/USDT,10913.5,10950.6,10568.3,10755.6,8878.72845739,95377121.224748
1566172800,2019-08-19 00:00:00,BTC/USDT,10298.6,10948.2,10255.6,10912.2,9139.76013503,96928733.0649332
1566086400,2019-08-18 00:00:00,BTC/USDT,10215.6,10499,10074.1,10308,10523.98685905,108258439.423107
1566000000,2019-08-17 00:00:00,BTC/USDT,10328.3,10460.6,10000,10215.6,12182.12707278,125271255.648253
1565913600,2019-08-16 00:00:00,BTC/USDT,10293.1,10520.1,9774.2,10328.3,13745.58343577,140120991.298791
1565827200,2019-08-15 00:00:00,BTC/USDT,10049.1,10458.4,9522.5,10293.7,16100.01840459,161371610.295712
1565740800,2019-08-14 00:00:00,BTC/USDT,10889.4,10893.8,9943.9,10049.7,11751.11805395,122922516.004843
1565654400,2019-08-13 00:00:00,BTC/USDT,11397.3,11442.4,10790.5,10894.4,7847.39551783,87411055.4315733
1565568000,2019-08-12 00:00:00,BTC/USDT,11541.6,11560.2,11246.9,11396.5,7178.86140757,81906944.0088214
1565481600,2019-08-11 00:00:00,BTC/USDT,11314,11591.5,11121.6,11539,8281.32506179,94369724.7626667
1565395200,2019-08-10 00:00:00,BTC/USDT,11878.3,11972,11268.3,11314,8699.66970952,100821289.089818
1565308800,2019-08-09 00:00:00,BTC/USDT,11997.6,12041.8,11685,11877.8,10441.67910518,123631788.757675
1565222400,2019-08-08 00:00:00,BTC/USDT,11965.7,12059.6,11530.5,11997.6,11962.97738866,141355650.670744
1565136000,2019-08-07 00:00:00,BTC/USDT,11480.6,12158,11388.6,11965.7,12172.53369696,142870696.590458
1565049600,2019-08-06 00:00:00,BTC/USDT,11826,12309.3,11207.2,11480.6,10079.07497925,118646810.690291
1564963200,2019-08-05 00:00:00,BTC/USDT,10930.6,11931.1,10930.6,11821.7,11418.73373695,133028610.608257
1564876800,2019-08-04 00:00:00,BTC/USDT,10812.3,11028.7,10542.8,10933.1,10980.88461838,118504238.858295
1564790400,2019-08-03 00:00:00,BTC/USDT,10518.2,10899.1,10502.2,10815.7,11474.30806213,123598835.614694
1564704000,2019-08-02 00:00:00,BTC/USDT,10353.4,10675.6,10290.3,10521.1,11144.94275944,116550896.599051
1564617600,2019-08-01 00:00:00,BTC/USDT,10072.8,10450,9875,10353.3,12476.72034995,125417560.2519
1564531200,2019-07-31 00:00:00,BTC/USDT,9579,10102,9556.9,10076.6,14810.02631989,145726895.155421
1564444800,2019-07-30 00:00:00,BTC/USDT,9508.1,9705.5,9404,9579,14862.49779836,141723687.928143
1564358400,2019-07-29 00:00:00,BTC/USDT,9540.4,9726,9394.1,9503.4,15059.25683669,143989064.149773
1564272000,2019-07-28 00:00:00,BTC/USDT,9475.9,9587.1,9170,9535.7,15316.86571373,145595749.552993
1564185600,2019-07-27 00:00:00,BTC/USDT,9832,10179.4,9337,9485.5,14678.15745158,142785229.049282
1564099200,2019-07-26 00:00:00,BTC/USDT,9877.2,9880.7,9637.5,9832,14338.29976197,140006718.755619
1564012800,2019-07-25 00:00:00,BTC/USDT,9759.5,10180,9726.6,9879.9,13447.18586849,134541128.053455
1563926400,2019-07-24 00:00:00,BTC/USDT,9871.8,9926,9540.6,9759.1,12648.57810165,122835108.077574
1563840000,2019-07-23 00:00:00,BTC/USDT,10343.1,10344.3,9833.9,9871.9,11926.42576733,120304802.04148
1563753600,2019-07-22 00:00:00,BTC/USDT,10579.6,10670.5,10097.9,10338.8,10743.95658153,112278099.492831
1563667200,2019-07-21 00:00:00,BTC/USDT,10734.9,10808,10310,10579.3,1995.40479147,21298300.3088119
1563580800,2019-07-20 00:00:00,BTC/USDT,10503.2,11053.3,10371.3,10732.1,9874.55575119,105132721.821378
1563494400,2019-07-19 00:00:00,BTC/USDT,10629.3,10752.1,10131.2,10502.9,8960.92780328,93625737.455433
1563408000,2019-07-18 00:00:00,BTC/USDT,9666.6,10771,9283.3,10621.8,9458.93435408,94441375.38178
1563321600,2019-07-17 00:00:00,BTC/USDT,9435.7,9950,9072.5,9669.1,7778.98534675,75016606.2755562
1563235200,2019-07-16 00:00:00,BTC/USDT,10836,11028,9352.2,9430.6,5076.59274081,52746214.9890647
1563148800,2019-07-15 00:00:00,BTC/USDT,10185.8,11071.4,9857.8,10854,10680.05397557,111624849.619295
1563062400,2019-07-14 00:00:00,BTC/USDT,11350.5,11444,10101.9,10185.8,6249.66602679,67691815.3769074
1562976000,2019-07-13 00:00:00,BTC/USDT,11757.4,11795,10850,11356.6,5819.4900884,66295340.8358455
1562889600,2019-07-12 00:00:00,BTC/USDT,11338.7,11880.4,11101.3,11760,4799.08815244,55580050.4329488
1562803200,2019-07-11 00:00:00,BTC/USDT,12097,12101.2,11011,11335.6,2769.40248618,31908302.9717603
1562716800,2019-07-10 00:00:00,BTC/USDT,12537,13139,11572.2,12101,3513.42199415,45083672.6031485
1562630400,2019-07-09 00:00:00,BTC/USDT,12242.8,12788,12097.6,12533.8,786.16081007,9750141.30593416
1562544000,2019-07-08 00:00:00,BTC/USDT,11413.7,12338,11296.4,12249,4924.22026074,57825379.9404792
1562457600,2019-07-07 00:00:00,BTC/USDT,11253.5,11526.5,11107.6,11414.5,4178.78115701,47142239.8569249
1562371200,2019-07-06 00:00:00,BTC/USDT,10971,11650.8,10965.1,11253.6,4155.13727164,47240888.3828716
1562284800,2019-07-05 00:00:00,BTC/USDT,11161.3,11397.9,10808.2,10973.1,5512.71638394,61329736.9258985
1562198400,2019-07-04 00:00:00,BTC/USDT,11924.3,11994,11083.1,11158.9,3338.27353433,39050040.9678769
1562112000,2019-07-03 00:00:00,BTC/USDT,10828.9,11974,10828.9,11933.3,4626.64255405,52330698.5487935
1562025600,2019-07-02 00:00:00,BTC/USDT,10619.5,10928.6,9750,10836.7,1890.02600968,19534125.5069183
1561939200,2019-07-01 00:00:00,BTC/USDT,10831.1,11251.3,10042.2,10630.3,1680.61222516,17972878.2825144
1561852800,2019-06-30 00:00:00,BTC/USDT,11891.8,12182.5,10770.4,10831.1,1412.6578905,16318869.5081295
1561766400,2019-06-29 00:00:00,BTC/USDT,12412.7,12436.6,11479.6,11892.9,1915.34162676,22831112.7393049
1561680000,2019-06-28 00:00:00,BTC/USDT,11317.4,12474.2,10996,12409.5,1523.22892017,18051829.9554709
1561593600,2019-06-27 00:00:00,BTC/USDT,13067.4,13427.6,10542.7,11329.8,1657.21077634,19389980.9842811
1561507200,2019-06-26 00:00:00,BTC/USDT,11820,13947.7,11743.1,13067.3,1236.10546506,15789622.771537
1561420800,2019-06-25 00:00:00,BTC/USDT,11041.6,11842.2,11033.8,11815.4,525.20588576,5983392.7216879
1561334400,2019-06-24 00:00:00,BTC/USDT,10890.8,11132.1,10628.1,11048,347.7160726,3782824.56914607
1561248000,2019-06-23 00:00:00,BTC/USDT,10739.8,11374.5,10551.6,10890.6,472.47697182,5130693.54695852
1561161600,2019-06-22 00:00:00,BTC/USDT,10159.3,11148.4,9975,10739.7,1087.78140273,11595026.0971896
1561075200,2019-06-21 00:00:00,BTC/USDT,9513.2,10171.3,9513.2,10153.1,554.63678451,5431452.3113484
1560988800,2019-06-20 00:00:00,BTC/USDT,9249.7,9586.6,9182.2,9513.2,398.83922026,3732324.9886429
1560902400,2019-06-19 00:00:00,BTC/USDT,9082.4,9293.4,9043.2,9256.2,399.88799115,3655498.6821396
1560816000,2019-06-18 00:00:00,BTC/USDT,9311.4,9338.3,8963.9,9082.3,462.44687393,4224443.71307151
1560729600,2019-06-17 00:00:00,BTC/USDT,8954.2,9439,8954.1,9310.2,479.66582217,4419134.54967349
1560643200,2019-06-16 00:00:00,BTC/USDT,8810,9328.3,8768,8956.9,613.36082316,5564294.09652308
1560556800,2019-06-15 00:00:00,BTC/USDT,8648.2,8850,8578.6,8811.4,350.8084687,3049285.2106841
1560470400,2019-06-14 00:00:00,BTC/USDT,8218.9,8678.3,8153.6,8648.2,478.47387312,3999293.55429346
1560384000,2019-06-13 00:00:00,BTC/USDT,8132,8308.9,8017.8,8218.9,456.6180708,3720096.95178934
1560297600,2019-06-12 00:00:00,BTC/USDT,7885.4,8199,7795.4,8127.6,555.04765024,4447837.40320026
1560211200,2019-06-11 00:00:00,BTC/USDT,7986.4,8010.4,7700.3,7881.5,482.09976925,3791019.99812538
1560124800,2019-06-10 00:00:00,BTC/USDT,7631.2,8013.5,7513.4,7985.8,585.23996652,4563914.26495721
1560038400,2019-06-09 00:00:00,BTC/USDT,7898.1,7934.8,7501,7631.1,445.40181137,3435536.02930592
1559952000,2019-06-08 00:00:00,BTC/USDT,7981.5,8041.1,7767.2,7893.6,305.1742102,2413329.04549881
1559865600,2019-06-07 00:00:00,BTC/USDT,7785,8094.3,7747.7,7974.8,402.33844735,3192994.19397656
1559779200,2019-06-06 00:00:00,BTC/USDT,7781.5,7855,7456.5,7782.8,477.08802979,3670036.42881415
1559692800,2019-06-05 00:00:00,BTC/USDT,7685.1,7899.2,7577.4,7782.1,728.56843309,5656870.53840492
1559606400,2019-06-04 00:00:00,BTC/USDT,8134.1,8134.2,7500,7683.2,1051.77719814,8236647.2267879
1559520000,2019-06-03 00:00:00,BTC/USDT,8724.7,8730.4,8097.8,8134.2,589.13828062,4990272.0288266
1559433600,2019-06-02 00:00:00,BTC/USDT,8545.4,8807.3,8527.5,8721.9,307.32224569,2660501.57297777
1559347200,2019-06-01 00:00:00,BTC/USDT,8555.6,8624,8445.7,8545.5,302.59894669,2583481.52539216
1559260800,2019-05-31 00:00:00,BTC/USDT,8262.4,8578,8111.5,8555.6,406.14757561,3393150.25773061
1559174400,2019-05-30 00:00:00,BTC/USDT,8643.5,9068.9,8032.8,8262.2,605.83742276,5186719.89480452
1559088000,2019-05-29 00:00:00,BTC/USDT,8718,8750,8415.4,8644.9,360.26494867,3108532.32091106
1559001600,2019-05-28 00:00:00,BTC/USDT,8753.5,8793,8544.2,8718,383.25095399,3330825.82261616
1558915200,2019-05-27 00:00:00,BTC/USDT,8616.9,8900.1,8594.9,8758,467.90292131,4081237.75009253
1558828800,2019-05-26 00:00:00,BTC/USDT,8024.9,8727.9,7857.2,8615.7,475.84916249,3925085.20669326
1558742400,2019-05-25 00:00:00,BTC/USDT,7962.6,8085.3,7910.5,8025.1,309.07478363,2471428.76749959
1558656000,2019-05-24 00:00:00,BTC/USDT,7852.8,8111.1,7773.4,7962.6,504.62752126,4015643.12837993
1558569600,2019-05-23 00:00:00,BTC/USDT,7625.8,7939.1,7470.5,7853.4,481.75034938,3704806.56365054
1558483200,2019-05-22 00:00:00,BTC/USDT,7904.2,8009.5,7512,7622.8,433.04738981,3391299.15802575
1558396800,2019-05-21 00:00:00,BTC/USDT,7935.6,8043,7780,7904.2,405.27339917,3202784.40139747
1558310400,2019-05-20 00:00:00,BTC/USDT,8154.3,8156.2,7562.3,7936.2,564.16925171,4446817.15593006
1558224000,2019-05-19 00:00:00,BTC/USDT,7254.6,8270.5,7247.8,8157.2,541.86531123,4278052.37271625
1558137600,2019-05-18 00:00:00,BTC/USDT,7354.1,7460.2,7192.3,7258.4,481.94885489,3525719.86832177
1558051200,2019-05-17 00:00:00,BTC/USDT,7860.1,7923.3,6927.7,7354.1,996.52357847,7230872.19285411
1557964800,2019-05-16 00:00:00,BTC/USDT,8180.9,8319.9,7717.2,7859,725.9491345,5802970.00493259
1557878400,2019-05-15 00:00:00,BTC/USDT,8000,8250,7830,8180.9,546.78058472,4386413.1431687
1557792000,2019-05-14 00:00:00,BTC/USDT,7812.6,8344.2,7679,8001.4,836.25883176,6700077.06831309
1557705600,2019-05-13 00:00:00,BTC/USDT,6974.1,8102.1,6878,7804.9,1059.69143027,8042410.95744421
1557619200,2019-05-12 00:00:00,BTC/USDT,7187.9,7513.9,6785,6976.1,859.44816849,6136057.61818533
1557532800,2019-05-11 00:00:00,BTC/USDT,6377.8,7385,6377.7,7190.8,750.67512035,5135096.67377119
1557446400,2019-05-10 00:00:00,BTC/USDT,6208.4,6453.1,6144.3,6377.8,426.42230646,2692446.7135915
1557360000,2019-05-09 00:00:00,BTC/USDT,5984.8,6244.9,5981.5,6208.4,313.00254893,1908396.60909412
1557273600,2019-05-08 00:00:00,BTC/USDT,5846.9,6015.7,5800,5980.1,217.7003051,1287860.72141595
1557187200,2019-05-07 00:00:00,BTC/USDT,5749,6027.7,5748.3,5844.3,297.88279219,1766117.39802989
1557100800,2019-05-06 00:00:00,BTC/USDT,5771.8,5801.1,5619.6,5746.4,271.09179007,1549394.86209114
1557014400,2019-05-05 00:00:00,BTC/USDT,5832.3,5833.3,5703.2,5773.6,175.57207415,1014753.81673615
1556928000,2019-05-04 00:00:00,BTC/USDT,5769.5,5901.9,5598.8,5832.6,320.89809574,1847746.13433851
1556841600,2019-05-03 00:00:00,BTC/USDT,5496.1,5842.6,5483.5,5769.4,406.41183313,2331926.01877316
1556755200,2019-05-02 00:00:00,BTC/USDT,5382.5,5537.9,5372.1,5495.3,166.22035459,906861.729845459
1556668800,2019-05-01 00:00:00,BTC/USDT,5323.4,5398.5,5318.2,5386.2,222.22315336,1190050.65808528
1556582400,2019-04-30 00:00:00,BTC/USDT,5239.1,5340.6,5194.3,5319.6,246.38834497,1299922.60197827
1556496000,2019-04-29 00:00:00,BTC/USDT,5310,5334.5,5189.6,5238.5,277.88901975,1463728.61711937
1556409600,2019-04-28 00:00:00,BTC/USDT,5295,5700,5271.9,5312.4,275.84516775,1468097.67822851
1556323200,2019-04-27 00:00:00,BTC/USDT,5312.1,5339.4,5262.1,5296,214.48297699,1136641.07327393
1556236800,2019-04-26 00:00:00,BTC/USDT,5221.9,5515.5,5169,5311.8,331.8194989,1762721.02966476
1556150400,2019-04-25 00:00:00,BTC/USDT,5415.3,5485.2,5137.5,5221.9,435.68605653,2331288.31337404
1556064000,2019-04-24 00:00:00,BTC/USDT,5494.4,5578.9,5346,5415.3,466.91265967,2534698.29584341
1555977600,2019-04-23 00:00:00,BTC/USDT,5354.9,5599.9,5338.5,5494.3,400.73734774,2206592.92072633
