https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT
1576454400,2019-12-16 00:00:00,ETH/USDT,142.45,142.99,130,132.75,10739.26043338,1471117.6476509818
1576368000,2019-12-15 00:00:00,ETH/USDT,141.78,143.9,140.01,142.44,8734.24233589,1242434.9415658571
1576281600,2019-12-14 00:00:00,ETH/USDT,144.82,145.04,141.21,141.77,6029.01273307,861033.5386646007
1576195200,2019-12-13 00:00:00,ETH/USDT,144.91,145.25,143.08,144.82,5983.3624198,864313.7851388909
1576108800,2019-12-12 00:00:00,ETH/USDT,143.43,145.8,139.37,144.9,8468.81767278,1212634.8626901672
1576022400,2019-12-11 00:00:00,ETH/USDT,145.58,146.37,142.21,143.43,7233.31564344,1044436.9639208896
1575936000,2019-12-10 00:00:00,ETH/USDT,147.47,148.4,144,145.57,7395.73616138,1082564.4937682413
1575849600,2019-12-09 00:00:00,ETH/USDT,150.45,151.06,146.71,147.46,9205.56864922,1371911.056896325
1575763200,2019-12-08 00:00:00,ETH/USDT,147.19,151.52,146.12,150.47,7648.7263143,1138103.3526499349
1575676800,2019-12-07 00:00:00,ETH/USDT,148.51,150.36,146.91,147.19,7711.21180772,1141653.8128691554
1575590400,2019-12-06 00:00:00,ETH/USDT,148.13,149.33,146,148.53,9332.17760888,1376620.9218664778
1575504000,2019-12-05 00:00:00,ETH/USDT,145.51,148.84,143.86,148.09,12512.322474,1833829.8297572662
1575417600,2019-12-04 00:00:00,ETH/USDT,147.24,151.64,143.33,145.5,16420.21098231,2405849.4387608375
1575331200,2019-12-03 00:00:00,ETH/USDT,148.65,149.88,145.91,147.21,9993.3413213,1479315.2395663995
1575244800,2019-12-02 00:00:00,ETH/USDT,150.76,151.45,146.8,148.66,10905.65004994,1622182.2194229358
1575158400,2019-12-01 00:00:00,ETH/USDT,151.45,152.43,145.97,150.75,10001.09088203,1490872.4347370057
1575072000,2019-11-30 00:00:00,ETH/USDT,154.5,155.25,149.76,151.45,8622.36360039,1316515.5570812511
1574985600,2019-11-29 00:00:00,ETH/USDT,150.71,157.35,150.3,154.49,12419.21929518,1912604.4998251769
1574899200,2019-11-28 00:00:00,ETH/USDT,152.6,154.53,149.13,150.7,10664.52590736,1623282.9224602768
1574812800,2019-11-27 00:00:00,ETH/USDT,147.5,155.57,140.96,152.57,18122.92034886,2688010.3119255444
1574726400,2019-11-26 00:00:00,ETH/USDT,145.66,149.75,143.68,147.48,12986.2752511,1901401.5673345147
1574640000,2019-11-25 00:00:00,ETH/USDT,139.99,151.61,131.53,145.62,27234.7648044,3857696.9473900725
1574553600,2019-11-24 00:00:00,ETH/USDT,151.83,152.77,138.87,139.98,15616.43623886,2288894.7276520359
1574467200,2019-11-23 00:00:00,ETH/USDT,149.6,154.31,145.97,151.78,16443.03621035,2470621.9020919897
1574380800,2019-11-22 00:00:00,ETH/USDT,161.05,162.81,138,149.61,34143.36363043,5160319.1541871269
1574294400,2019-11-21 00:00:00,ETH/USDT,174.76,175.87,157.72,161.03,14859.03509503,2462561.6990503399
1574208000,2019-11-20 00:00:00,ETH/USDT,175.95,177.42,173.53,174.71,8470.44262879,1487837.1409319322
1574121600,2019-11-19 00:00:00,ETH/USDT,178.21,178.48,172.78,175.93,10748.50357735,1886584.498491937
1574035200,2019-11-18 00:00:00,ETH/USDT,183.82,183.96,174.65,178.21,10729.43256681,1943898.8553477328
1573948800,2019-11-17 00:00:00,ETH/USDT,182.38,185.94,180.09,183.82,8399.21834111,1540506.8482244202
1573862400,2019-11-16 00:00:00,ETH/USDT,180.02,183.47,179.35,182.38,8504.98205889,1542959.1130979605
1573776000,2019-11-15 00:00:00,ETH/USDT,184.93,186.66,177.81,180.02,11661.99463993,2117807.6208057569
1573689600,2019-11-14 00:00:00,ETH/USDT,188.05,188.62,183.34,184.92,9572.75924743,1776496.4696975826
1573603200,2019-11-13 00:00:00,ETH/USDT,187.02,189.5,185.14,188.08,9826.90202377,1836539.5349908255
1573516800,2019-11-12 00:00:00,ETH/USDT,184.98,187.41,182.55,187.05,12529.80516723,2326496.775992213
1573430400,2019-11-11 00:00:00,ETH/USDT,188.94,190.23,184.03,184.95,15155.21740913,2831074.5177796112
1573344000,2019-11-10 00:00:00,ETH/USDT,184.9,192,183.35,188.89,10511.38924499,1969941.7451684507
1573257600,2019-11-09 00:00:00,ETH/USDT,183.8,185.72,182.62,184.87,9751.86286449,1799352.4916615061
1573171200,2019-11-08 00:00:00,ETH/USDT,186.74,188.18,181.5,183.73,10404.13910217,1923360.3899027046
1573084800,2019-11-07 00:00:00,ETH/USDT,191.13,192.2,185,186.74,9753.37732156,1831745.3611506051
1572998400,2019-11-06 00:00:00,ETH/USDT,188.68,194.28,187.87,191.11,12007.28083369,2291207.6254779898
1572912000,2019-11-05 00:00:00,ETH/USDT,185.78,192.04,182.5,188.68,14854.90896813,2783046.8512302643
1572825600,2019-11-04 00:00:00,ETH/USDT,181.52,188.19,180.28,185.79,9105.0962325,1677483.4078912741
1572739200,2019-11-03 00:00:00,ETH/USDT,182.97,184.71,179.06,181.56,8460.86402514,1539381.1871818887
1572652800,2019-11-02 00:00:00,ETH/USDT,182.85,185.54,181.51,182.99,7768.92031391,1421644.6806699696
1572566400,2019-11-01 00:00:00,ETH/USDT,182.15,184.47,177.52,182.81,10604.36799252,1920911.7889114286
1572480000,2019-10-31 00:00:00,ETH/USDT,183.12,185.28,177.74,182.13,8773.9093942,1598754.2830789759
1572393600,2019-10-30 00:00:00,ETH/USDT,190.48,191.57,180.04,183.12,13144.37368684,2431028.9307600157
1572307200,2019-10-29 00:00:00,ETH/USDT,181.62,192.67,181.31,190.43,11069.41043534,2067704.7571406607
1572220800,2019-10-28 00:00:00,ETH/USDT,183.75,189.32,180.52,181.6,13479.53152944,2474641.6998822818
1572134400,2019-10-27 00:00:00,ETH/USDT,179.5,188.71,176.3,183.69,15641.74960958,2866184.9446215104
1572048000,2019-10-26 00:00:00,ETH/USDT,181.52,197,173.45,179.5,25422.49964141,4679410.9125492869
1571961600,2019-10-25 00:00:00,ETH/USDT,160.45,187.63,160.23,181.45,17585.73598017,3055504.0154988183
1571875200,2019-10-24 00:00:00,ETH/USDT,162.39,163.69,158.8,160.44,10068.6312938,1621729.2057437413
1571788800,2019-10-23 00:00:00,ETH/USDT,171.15,171.44,153.62,162.27,17224.80786702,2790186.7003143895
1571702400,2019-10-22 00:00:00,ETH/USDT,173.9,174.99,170.34,171.17,8957.59827436,1550096.2440512568
1571616000,2019-10-21 00:00:00,ETH/USDT,175.17,177.89,171.61,173.92,9017.01326939,1570669.2219051318
1571529600,2019-10-20 00:00:00,ETH/USDT,171.86,176.31,169.18,175.17,10021.78445262,1728655.8588349828
1571443200,2019-10-19 00:00:00,ETH/USDT,172.8,174.94,169.73,171.87,11168.43003969,1927119.7930055875
1571356800,2019-10-18 00:00:00,ETH/USDT,177.18,177.42,168.73,172.76,12788.51224988,2212658.2467452462
1571270400,2019-10-17 00:00:00,ETH/USDT,174.51,178.88,172.68,177.2,10016.25300365,1761344.9449685386
1571184000,2019-10-16 00:00:00,ETH/USDT,180.5,181.32,172,174.51,13879.08704898,2445109.5884594971
1571097600,2019-10-15 00:00:00,ETH/USDT,186.61,188.15,177.82,180.5,13506.61588365,2465232.8398921334
1571011200,2019-10-14 00:00:00,ETH/USDT,180.93,187.38,180.45,186.61,12961.66949513,2385001.9561205214
1570924800,2019-10-13 00:00:00,ETH/USDT,179.67,184.32,178.6,180.94,11955.33887366,2175838.6691976305
1570838400,2019-10-12 00:00:00,ETH/USDT,180.64,184.58,177.01,179.65,12654.71411633,2301402.4748688283
1570752000,2019-10-11 00:00:00,ETH/USDT,191.19,196.54,179.5,180.57,17698.72751565,3288968.95041189
1570665600,2019-10-10 00:00:00,ETH/USDT,192.63,194.19,186.91,191.18,13764.42797287,2629389.3882086704
1570579200,2019-10-09 00:00:00,ETH/USDT,180.59,195.46,179.06,192.58,16152.16492579,3032203.421425199
1570492800,2019-10-08 00:00:00,ETH/USDT,179.77,184.79,177.36,180.55,10795.89453981,1949895.1823243355
1570406400,2019-10-07 00:00:00,ETH/USDT,170.12,182.15,168.6,179.72,14480.06731522,2547748.848369365
1570320000,2019-10-06 00:00:00,ETH/USDT,176.2,176.67,168,170.11,9052.15036606,1559843.3983160717
1570233600,2019-10-05 00:00:00,ETH/USDT,175.47,176.65,172.12,176.2,6518.88149287,1140487.9772479043
1570147200,2019-10-04 00:00:00,ETH/USDT,174.69,178.85,170.84,175.45,9235.59962463,1615030.2393677529
1570060800,2019-10-03 00:00:00,ETH/USDT,180.19,180.65,169.74,174.69,9707.68745918,1699599.9172366779
1569974400,2019-10-02 00:00:00,ETH/USDT,175.64,181.04,173.74,180.22,8566.46124283,1511211.3066904945
1569888000,2019-10-01 00:00:00,ETH/USDT,180.85,185.48,173.32,175.73,16682.44492958,2982617.2969115009
1569801600,2019-09-30 00:00:00,ETH/USDT,169.24,181.18,165.33,180.84,16407.75673744,2839313.2659380726
1569715200,2019-09-29 00:00:00,ETH/USDT,173.61,174.41,164.39,169.15,11781.86507384,1992187.1371269009
1569628800,2019-09-28 00:00:00,ETH/USDT,173.78,175.35,168.24,173.52,12211.15362559,2110642.7675647992
1569542400,2019-09-27 00:00:00,ETH/USDT,165.94,176.49,161.22,173.83,13556.55406403,2270822.6172114059
1569456000,2019-09-26 00:00:00,ETH/USDT,170.09,170.94,152,165.9,21679.69397105,3557673.969275007
1569369600,2019-09-25 00:00:00,ETH/USDT,165.75,174.89,162.06,170.01,26764.17335564,4505879.6536415212
1569283200,2019-09-24 00:00:00,ETH/USDT,201.3,202.86,150.46,165.79,47759.43789573,8384669.2040489389
1569196800,2019-09-23 00:00:00,ETH/USDT,211.22,211.58,198.08,201.31,14069.57097645,2897095.9127386429
1569110400,2019-09-22 00:00:00,ETH/USDT,215.03,215.52,206.17,211.11,11834.09128566,2488590.731318349
1569024000,2019-09-21 00:00:00,ETH/USDT,218,221.38,213.51,215.08,10223.48094601,2216789.1214299574
1568937600,2019-09-20 00:00:00,ETH/USDT,220.27,221.52,212.35,218.12,12796.20939264,2778031.5955999795
1568851200,2019-09-19 00:00:00,ETH/USDT,210.32,223.83,202.53,220.25,21907.22225297,4643730.6757266837
1568764800,2019-09-18 00:00:00,ETH/USDT,207.91,217.18,207.83,210.21,15609.86336922,3321198.000644235
1568678400,2019-09-17 00:00:00,ETH/USDT,197.25,215,195.71,207.76,16437.6878279,3348820.2813481244
1568592000,2019-09-16 00:00:00,ETH/USDT,189.05,199.47,188.26,197.23,38439.65490817,7414909.984160333
1568505600,2019-09-15 00:00:00,ETH/USDT,188.16,190.43,185.78,189.04,46492.67881168,8757730.0990429683
1568419200,2019-09-14 00:00:00,ETH/USDT,180.91,188.72,179.86,188.15,34131.36564842,6264458.5813158526
1568332800,2019-09-13 00:00:00,ETH/USDT,180.69,181.34,177.5,180.94,35069.98412527,6284406.9365236672
1568246400,2019-09-12 00:00:00,ETH/USDT,178.26,182.36,176.64,180.69,41530.75049113,7436268.4920607968
1568160000,2019-09-11 00:00:00,ETH/USDT,179.9,182.8,174,178.27,39630.02382047,7052475.9738707905
1568073600,2019-09-10 00:00:00,ETH/USDT,180.52,184.32,177.02,179.85,81794.05544368,14753810.312648103
1567987200,2019-09-09 00:00:00,ETH/USDT,181.29,185.22,176.04,180.53,85476.08416237,15438000.219836345
1567900800,2019-09-08 00:00:00,ETH/USDT,177.64,184.08,176.48,181.29,93816.71260117,16919863.9564710902
1567814400,2019-09-07 00:00:00,ETH/USDT,169.09,180.69,168.34,177.63,51710.60224809,8993926.3367572267
1567728000,2019-09-06 00:00:00,ETH/USDT,173.85,177.82,165.12,169.13,77150.70274996,13320141.0412047804
1567641600,2019-09-05 00:00:00,ETH/USDT,174.65,175.65,169.88,173.82,86021.04959566,14882671.9917210586
1567555200,2019-09-04 00:00:00,ETH/USDT,178.75,180.12,173.33,174.68,126833.19378442,22451904.939633011
1567468800,2019-09-03 00:00:00,ETH/USDT,178.02,182.69,174.84,178.75,139857.20968936,25041709.7926530516
1567382400,2019-09-02 00:00:00,ETH/USDT,170.77,180.83,170.13,178,118920.50338127,20730450.8472987761
1567296000,2019-09-01 00:00:00,ETH/USDT,171.65,173.41,167.65,170.73,132386.29499043,22610753.4939030259
1567209600,2019-08-31 00:00:00,ETH/USDT,168.49,174.59,165.93,171.62,122046.88966639,20615426.2953338974
1567123200,2019-08-30 00:00:00,ETH/USDT,168.91,170.53,165.66,168.52,202061.72246996,34029876.8346515847
1567036800,2019-08-29 00:00:00,ETH/USDT,173.01,173.41,163.67,168.91,269329.18707801,45569357.0172980362
1566950400,2019-08-28 00:00:00,ETH/USDT,187.27,188.12,166.63,173.07,195054.13970763,35295110.0453594939
1566864000,2019-08-27 00:00:00,ETH/USDT,188.61,189.31,184.86,187.27,192385.949916,35972366.623401553
1566777600,2019-08-26 00:00:00,ETH/USDT,186.52,193.48,186,188.61,223276.55567613,42299599.9751191853
1566691200,2019-08-25 00:00:00,ETH/USDT,190.68,192.38,183.09,186.46,212489.05345056,39953245.8319297994
1566604800,2019-08-24 00:00:00,ETH/USDT,193.67,193.87,186.21,190.68,215095.76507945,40790644.8331197777
1566518400,2019-08-23 00:00:00,ETH/USDT,190.42,196.12,188.12,193.66,218697.68867125,42040424.6541022739
1566432000,2019-08-22 00:00:00,ETH/USDT,187.61,195,182.83,190.42,281925.93588012,53187495.7618936852
1566345600,2019-08-21 00:00:00,ETH/USDT,196.63,197.02,181.18,187.53,262168.72366275,49248768.1111659452
1566259200,2019-08-20 00:00:00,ETH/USDT,202.25,202.83,194.46,196.52,194883.38596532,38538743.3706678199
1566172800,2019-08-19 00:00:00,ETH/USDT,194.41,203.56,192.64,202.26,196433.48872631,39066506.7565973186
1566086400,2019-08-18 00:00:00,ETH/USDT,185.57,197.78,183.38,194.42,205065.04259159,39129556.4568290137
1566000000,2019-08-17 00:00:00,ETH/USDT,184.98,186.95,182.2,185.59,223587.64658994,41231688.7301570242
1565913600,2019-08-16 00:00:00,ETH/USDT,187.91,188.4,179,184.91,280769.72643816,51794203.8950702903
1565827200,2019-08-15 00:00:00,ETH/USDT,186.92,190.02,175.18,187.93,318955.22705347,58794222.6501619336
1565740800,2019-08-14 00:00:00,ETH/USDT,209.32,209.88,183.09,186.87,232331.99043121,46346298.6289468648
1565654400,2019-08-13 00:00:00,ETH/USDT,211.45,211.84,204.22,209.32,186801.52251157,39032514.2916637827
1565568000,2019-08-12 00:00:00,ETH/USDT,216.25,216.71,210,211.45,169018.68605949,35920855.1364674951
1565481600,2019-08-11 00:00:00,ETH/USDT,206.59,216.94,206.21,216.03,194594.74410009,41200660.0275433253
1565395200,2019-08-10 00:00:00,ETH/USDT,210.56,214.83,202.66,206.59,229055.73458944,47785478.9075508164
1565308800,2019-08-09 00:00:00,ETH/USDT,221.33,221.75,207.35,210.58,243525.04048546,51858224.3263977291
1565222400,2019-08-08 00:00:00,ETH/USDT,226.22,226.84,215.77,221.29,227140.40631211,50634684.1539025805
1565136000,2019-08-07 00:00:00,ETH/USDT,226.14,231.29,221.43,226.11,243417.92644134,55034313.767242124
1565049600,2019-08-06 00:00:00,ETH/USDT,233.53,239.14,223,226.14,237631.34919934,54541166.8412613475
1564963200,2019-08-05 00:00:00,ETH/USDT,221.92,236.01,221.84,233.56,232808.67614757,53691562.0010102734
1564876800,2019-08-04 00:00:00,ETH/USDT,222.08,223.18,217.12,221.84,354748.83359176,77921484.6867199207
1564790400,2019-08-03 00:00:00,ETH/USDT,217.79,225.84,216.7,222.08,347435.64819723,77066834.6096483412
1564704000,2019-08-02 00:00:00,ETH/USDT,216.44,222.34,214.74,217.74,342383.74288558,74588391.4757526426
1564617600,2019-08-01 00:00:00,ETH/USDT,218.41,218.91,210.9,216.44,392109.07004116,83975790.8635903386
1564531200,2019-07-31 00:00:00,ETH/USDT,209.65,218.73,209.32,218.34,436127.4332839,93324007.673733769
1564444800,2019-07-30 00:00:00,ETH/USDT,210.99,213.85,205,209.64,433496.13355931,90719489.1269871555
1564358400,2019-07-29 00:00:00,ETH/USDT,211.51,215.48,206.95,210.97,423328.01137269,89352012.5190272234
1564272000,2019-07-28 00:00:00,ETH/USDT,207.33,213.59,198.86,211.42,443046.08302139,92395369.4110641358
1564185600,2019-07-27 00:00:00,ETH/USDT,218.82,223.47,203.57,207.39,415644.29282599,88665290.4310823229
1564099200,2019-07-26 00:00:00,ETH/USDT,219.21,219.92,212.91,218.81,410159.81610039,88812801.0663211154
1564012800,2019-07-25 00:00:00,ETH/USDT,216.41,224.92,215.2,219.11,392851.12531312,86828097.0333841895
1563926400,2019-07-24 00:00:00,ETH/USDT,212.57,218,202.28,216.33,369006.8403246,77194202.406656645
1563840000,2019-07-23 00:00:00,ETH/USDT,217.7,219.47,208.71,212.58,350508.10069768,75024944.6739579298
1563753600,2019-07-22 00:00:00,ETH/USDT,225.37,228.16,212.48,217.55,301323.70342561,66509965.5274892398
1563667200,2019-07-21 00:00:00,ETH/USDT,228.37,229.49,217.08,225.26,7308.16590961,1634629.8241084029
1563580800,2019-07-20 00:00:00,ETH/USDT,220.73,234.96,220.07,228.16,167969.52886308,37826727.0669832746
1563494400,2019-07-19 00:00:00,ETH/USDT,225.76,226.24,213.37,220.76,267090.68762033,58698410.7830724643
1563408000,2019-07-18 00:00:00,ETH/USDT,210.88,229.23,206.35,225.76,275510.9508318,59765837.8272953288
1563321600,2019-07-17 00:00:00,ETH/USDT,198.9,219.54,192.3,210.88,219177.78255076,45926539.9111344643
1563235200,2019-07-16 00:00:00,ETH/USDT,228.35,234.39,192.58,198.9,139130.31804871,30567449.0346558915
1563148800,2019-07-15 00:00:00,ETH/USDT,226,235.38,203.68,228.35,294978.40036789,66786714.4260586804
1563062400,2019-07-14 00:00:00,ETH/USDT,268.87,269.71,223.07,225.89,170965.74673682,42549159.7678775028
1562976000,2019-07-13 00:00:00,ETH/USDT,274.59,275.02,262.23,268.81,154162.24435631,41513328.4006915667
1562889600,2019-07-12 00:00:00,ETH/USDT,268.61,278.42,266.3,274.63,147024.99179471,40155378.4709125548
1562803200,2019-07-11 00:00:00,ETH/USDT,289.11,289.11,262.4,268.51,96542.62866581,26126312.9371231836
1562716800,2019-07-10 00:00:00,ETH/USDT,307.64,314,281.1,288.91,11808.33913696,3485817.331716355
1562630400,2019-07-09 00:00:00,ETH/USDT,312.1,317.91,303,307.52,21042.1839877,6574650.1687668273
1562544000,2019-07-08 00:00:00,ETH/USDT,304.82,313.36,301.23,312.12,63771.39659931,19542020.6270460276
1562457600,2019-07-07 00:00:00,ETH/USDT,288.16,309.39,284.5,304.9,29682.07316587,8614729.3820332851
1562371200,2019-07-06 00:00:00,ETH/USDT,287.45,296.5,285.11,287.96,56244.63033836,16387061.0971382688
1562284800,2019-07-05 00:00:00,ETH/USDT,282.94,294.45,281.2,287.44,71633.74458656,20650896.511561878
1562198400,2019-07-04 00:00:00,ETH/USDT,301.19,302.81,280.43,282.78,42937.88482315,12605168.1633456894
1562112000,2019-07-03 00:00:00,ETH/USDT,291.55,302.81,289.59,301.22,59161.50394697,17415648.2358680225
1562025600,2019-07-02 00:00:00,ETH/USDT,295.22,297.64,272.72,291.4,43201.00123408,12393688.6290927841
1561939200,2019-07-01 00:00:00,ETH/USDT,292.24,303.07,280.25,295.14,30997.33500411,9048548.0174868878
1561852800,2019-06-30 00:00:00,ETH/USDT,317.94,323.29,290.02,292.23,30913.01887122,9500323.825289316
1561766400,2019-06-29 00:00:00,ETH/USDT,311.1,324.26,295.28,317.95,44776.55196702,13726362.7478724651
1561680000,2019-06-28 00:00:00,ETH/USDT,298.22,313.35,295.3,311.02,34327.19620736,10540794.9004033538
1561593600,2019-06-27 00:00:00,ETH/USDT,338.94,346.24,280.11,298.13,24322.19072436,7484536.3701195561
1561507200,2019-06-26 00:00:00,ETH/USDT,318.25,366.07,315.94,338.92,17391.47786114,5882786.9823395685
1561420800,2019-06-25 00:00:00,ETH/USDT,311.74,318.77,307.35,318.45,6343.05352166,1981421.7904327149
1561334400,2019-06-24 00:00:00,ETH/USDT,308.25,314.14,297.43,311.74,6382.72500862,1959949.0949171435
1561248000,2019-06-23 00:00:00,ETH/USDT,310.76,321.42,305.65,308.25,6965.4341084,2178727.7535914099
1561161600,2019-06-22 00:00:00,ETH/USDT,294.29,313.87,291.3,310.68,11855.93374804,3617871.3789557762428
1561075200,2019-06-21 00:00:00,ETH/USDT,271.32,295.34,271.3,293.93,8572.2309403,2451656.7656003853
1560988800,2019-06-20 00:00:00,ETH/USDT,268.22,273.59,265.7,271.23,4971.04246034,1336413.9791364743
1560902400,2019-06-19 00:00:00,ETH/USDT,264.77,269.8,263.65,268.19,5010.33190202,1338472.2462173206
1560816000,2019-06-18 00:00:00,ETH/USDT,273.2,273.48,261.53,264.72,7241.51356578,1931513.8473624904
1560729600,2019-06-17 00:00:00,ETH/USDT,267.87,274.52,266.73,273.18,7495.48323948,2027858.1702118637
1560643200,2019-06-16 00:00:00,ETH/USDT,267.47,276.9,263.15,267.88,10373.35323897,2798009.1618509175
1560556800,2019-06-15 00:00:00,ETH/USDT,262.23,271.81,260.75,267.64,7598.07068582,2013376.1747476966
1560470400,2019-06-14 00:00:00,ETH/USDT,254.61,264.11,251.87,262.23,10786.93324062,2765276.2864561229
1560384000,2019-06-13 00:00:00,ETH/USDT,261.36,262.89,253.89,254.61,9915.22929666,2564812.1872483639
1560297600,2019-06-12 00:00:00,ETH/USDT,244.45,261.74,242.25,261.36,10254.7967304,2574842.1401613429
1560211200,2019-06-11 00:00:00,ETH/USDT,246.8,247.73,236.84,244.29,8736.08129114,2120773.1108652757
1560124800,2019-06-10 00:00:00,ETH/USDT,231.02,247.02,227.24,246.83,10058.89935888,2402021.793009139
1560038400,2019-06-09 00:00:00,ETH/USDT,243.59,244.42,226.65,231.08,9963.8647495,2347502.0955669035
1559952000,2019-06-08 00:00:00,ETH/USDT,248.93,250.68,240.85,243.54,7529.05009114,1850688.9397500079
1559865600,2019-06-07 00:00:00,ETH/USDT,248.66,253.33,243.84,248.9,7316.89714655,1818763.252214846
1559779200,2019-06-06 00:00:00,ETH/USDT,245.77,250,235.83,248.67,6606.41581978,1604581.2690429145
1559692800,2019-06-05 00:00:00,ETH/USDT,241.43,248.47,237.51,246.01,9366.17794247,2280333.2836903066
1559606400,2019-06-04 00:00:00,ETH/USDT,250.11,251.53,234.63,241.26,20072.28452375,4904634.8388212966
1559520000,2019-06-03 00:00:00,ETH/USDT,268.93,269.96,248.31,250.32,11677.59984498,3033202.1672590946
1559433600,2019-06-02 00:00:00,ETH/USDT,264.22,273,263.42,268.92,6311.95481865,1692453.8198116045
1559347200,2019-06-01 00:00:00,ETH/USDT,267.71,275,260.84,264.23,7746.72959408,2069780.5356227723
1559260800,2019-05-31 00:00:00,ETH/USDT,254.54,268.65,245.51,267.77,7856.33630885,2019857.6793875302
1559174400,2019-05-30 00:00:00,ETH/USDT,268.95,288.32,240.09,254.38,12116.66214281,3275237.6137625927
1559088000,2019-05-29 00:00:00,ETH/USDT,271.04,273.91,260.43,268.71,6305.65111964,1692267.7090712719
1559001600,2019-05-28 00:00:00,ETH/USDT,270.79,275.74,265.08,271.05,9160.31827416,2472074.0330863039
1558915200,2019-05-27 00:00:00,ETH/USDT,264.62,279.33,262.61,270.98,8523.09177243,2279476.6318027262
1558828800,2019-05-26 00:00:00,ETH/USDT,250.52,269.07,245.32,264.72,7397.37203155,1885291.4185731537
1558742400,2019-05-25 00:00:00,ETH/USDT,248.8,257.23,247.35,250.33,5383.18411569,1350874.4712793006
1558656000,2019-05-24 00:00:00,ETH/USDT,244.7,254.17,241.48,248.87,5970.1133846,1485325.0918511667
1558569600,2019-05-23 00:00:00,ETH/USDT,243.65,247.08,231.1,244.51,9338.64178939,2234837.2624794688
1558483200,2019-05-22 00:00:00,ETH/USDT,253.13,259.69,240.09,243.67,8921.86899115,2244334.2038248313
1558396800,2019-05-21 00:00:00,ETH/USDT,250.66,261.63,246.6,253.48,6489.63645192,1637369.240556288
1558310400,2019-05-20 00:00:00,ETH/USDT,259.46,259.46,238.28,250.76,8441.94863187,2098274.5456815347
1558224000,2019-05-19 00:00:00,ETH/USDT,233.62,263.87,232.51,259.64,7954.1924725,2009817.8016095501
1558137600,2019-05-18 00:00:00,ETH/USDT,244.41,247.93,231.11,233.62,8595.66858197,2043504.9791538372
1558051200,2019-05-17 00:00:00,ETH/USDT,263.65,268.19,224.2,244.44,22669.69439214,5436061.0806256524
1557964800,2019-05-16 00:00:00,ETH/USDT,248.46,278.63,242.46,264.38,22509.70910638,5886905.1939462453962
1557878400,2019-05-15 00:00:00,ETH/USDT,217.77,250.05,217.75,248.29,13261.11078127,3096612.1104693735
1557792000,2019-05-14 00:00:00,ETH/USDT,196.21,220,195.16,217.77,15501.60421672,3218168.8965699864
1557705600,2019-05-13 00:00:00,ETH/USDT,188.38,207.21,186.14,196.08,11679.77858939,2290242.5548475012
1557619200,2019-05-12 00:00:00,ETH/USDT,192.41,203.07,182.89,188.47,9560.08389353,1831063.9972468455
1557532800,2019-05-11 00:00:00,ETH/USDT,172.89,205,172.89,192.4,11772.29610302,2223539.5039789694
1557446400,2019-05-10 00:00:00,ETH/USDT,171.27,176.13,168.54,172.92,8389.06249188,1452207.0241433489
1557360000,2019-05-09 00:00:00,ETH/USDT,170.97,173.57,166.79,171.28,5765.24448929,980582.6633374505
1557273600,2019-05-08 00:00:00,ETH/USDT,168.97,172.98,165.02,170.99,5958.31237298,1012373.3000212147
1557187200,2019-05-07 00:00:00,ETH/USDT,173.06,182.41,168.55,168.93,7009.28720064,1232654.0827161309
1557100800,2019-05-06 00:00:00,ETH/USDT,163.05,177.86,159.07,173.02,6720.39261888,1121671.3674934806
1557014400,2019-05-05 00:00:00,ETH/USDT,163.79,165.3,159.33,163.02,4904.10690987,799819.7189414
1556928000,2019-05-04 00:00:00,ETH/USDT,168.1,171.11,160.02,163.79,5591.07234718,921573.4326024072
1556841600,2019-05-03 00:00:00,ETH/USDT,161.96,170.19,161.08,168.07,6483.43195623,1077052.4362018003
1556755200,2019-05-02 00:00:00,ETH/USDT,160.28,163.33,158.71,161.96,4913.41178322,790419.7492843575
1556668800,2019-05-01 00:00:00,ETH/USDT,161.82,163.69,158.53,160.52,5272.5393351,847323.8174144831
1556582400,2019-04-30 00:00:00,ETH/USDT,155.15,162.78,155.06,161.74,6072.36330632,960623.7393527776
1556496000,2019-04-29 00:00:00,ETH/USDT,157.92,159,152.02,155.08,6684.07796332,1042367.7084462743
1556409600,2019-04-28 00:00:00,ETH/USDT,159.37,160.26,157.13,157.92,5032.79357041,799541.9640805108
1556323200,2019-04-27 00:00:00,ETH/USDT,158.03,162.04,156.56,159.34,4523.28217821,717911.8187231459
1556236800,2019-04-26 00:00:00,ETH/USDT,154.87,162.46,151.58,157.87,6305.74345217,987184.5913281417
1556150400,2019-04-25 00:00:00,ETH/USDT,164.87,165.45,150.59,154.83,5293.73929583,850210.5255084683
1556064000,2019-04-24 00:00:00,ETH/USDT,169.25,169.86,159.32,164.8,5799.17511958,951906.1023430839
1555977600,2019-04-23 00:00:00,ETH/USDT,170.45,175.51,168.03,169.32,2734.56422516,472771.77150386
1555891200,2019-04-22 00:00:00,ETH/USDT,168.7,172.17,167,170.5,3198.03247182,543961.0617865616
1555804800,2019-04-21 00:00:00,ETH/USDT,172.94,173.41,165.08,168.72,2784.65959265,470628.0893913264
1555718400,2019-04-20 00:00:00,ETH/USDT,172.7,176.79,169.93,173.04,2721.37307048,471630.3186741652
1555632000,2019-04-19 00:00:00,ETH/USDT,173.36,173.46,168.85,172.79,2438.2259075,419051.18687008
